gene_id,12_sorted.bam.gtf,16_sorted.bam.gtf,20_sorted.bam.gtf,248_sorted.bam.gtf,249_sorted.bam.gtf,24_sorted.bam.gtf,250_sorted.bam.gtf,260_sorted.bam.gtf,261_sorted.bam.gtf,262_sorted.bam.gtf,5_sorted.bam.gtf,8_sorted.bam.gtf
FUN_040915,0,0,0,0,0,2,0,0,0,2,0,2
FUN_040918,7,0,7,2,0,21,0,6,7,5,18,2
FUN_040919,0,0,14,2,0,0,3,5,7,5,0,0
FUN_012524,27,39,28,21,0,13,23,36,19,41,15,22
FUN_012525,11,7,13,47,64,8,18,8,11,18,0,0
FUN_012526,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012527,179,236,155,141,99,154,63,132,87,127,135,141
FUN_012520,70,44,104,451,233,71,178,136,155,211,63,62
FUN_012521,380,419,401,459,644,272,446,484,548,531,293,493
FUN_012522,0,0,3,0,0,0,7,3,4,0,0,0
FUN_012523,128,133,157,120,119,87,98,160,211,135,102,227
FUN_012528,93,70,92,107,53,93,42,136,89,112,68,95
FUN_012529,36,42,52,0,0,38,26,32,23,16,39,41
FUN_016234,4,0,0,0,0,0,0,0,0,0,0,0
FUN_016235,0,1,0,0,0,0,0,0,0,0,0,0
FUN_016236,23,54,69,90,33,0,34,61,78,102,0,97
FUN_016237,0,18,3,6,0,0,0,8,16,15,5,12
FUN_016230,0,0,0,0,0,0,0,2,0,0,0,0
FUN_016231,37,67,50,35,9,27,9,37,29,36,13,37
FUN_003199,0,2,3,0,1,0,0,0,0,0,0,2
FUN_003198,3,7,2,0,0,9,0,0,0,0,7,2
FUN_003197,0,0,0,0,0,0,0,0,0,0,0,0
FUN_003196,0,0,0,0,0,0,0,0,0,0,0,0
FUN_003195,0,5,0,0,0,3,0,0,0,0,0,4
FUN_003194,0,0,2,0,0,0,0,0,0,0,0,0
FUN_003193,0,0,0,0,0,0,0,0,0,0,0,1
FUN_016239,0,0,0,0,0,0,0,0,0,0,0,7
FUN_003191,0,0,0,0,0,0,0,0,0,0,0,5
FUN_003190,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043755,0,0,0,0,0,0,0,0,2,0,0,8
FUN_025294,7,8,5,67,169,3,84,10,16,18,3,6
FUN_043757,2,2,8,0,0,0,0,2,3,2,1,0
FUN_043756,4,0,0,0,0,0,0,0,0,0,0,2
FUN_043751,0,0,3,0,0,0,0,0,0,0,0,0
FUN_043750,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043753,0,0,0,0,0,0,0,4,3,0,0,2
FUN_025295,14,30,31,66,44,37,33,12,14,16,24,22
FUN_043759,9,0,10,11,0,0,0,5,6,0,2,4
FUN_043758,3,1,5,0,0,0,0,2,5,3,0,0
FUN_025297,27,38,60,26,28,28,23,10,10,7,44,44
FUN_025290,0,4,10,28,7,0,0,6,8,37,7,0
FUN_022243,48,45,108,75,23,52,7,104,97,104,39,56
FUN_023010,14,6,20,17,0,33,0,11,15,21,13,18
FUN_023011,24,38,19,31,9,11,14,46,48,43,26,11
FUN_023012,58,85,37,30,12,42,12,68,58,70,36,49
FUN_028041,13,36,32,39,38,15,19,50,42,60,10,16
FUN_023014,9,17,29,0,10,8,0,13,18,20,0,18
FUN_028047,0,7,7,0,0,0,0,0,0,0,0,0
FUN_028044,0,0,0,0,0,1,0,0,0,0,0,2
FUN_028045,0,0,6,0,0,0,0,0,0,0,0,0
FUN_023018,0,0,0,0,0,0,0,0,0,0,0,1
FUN_023019,24,20,30,8,14,14,14,26,28,26,13,11
FUN_028048,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028049,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036845,0,25,2,14,11,8,6,0,0,0,0,0
FUN_036844,1,3,1,1,1,1,1,1,1,2,1,1
FUN_036847,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036846,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036841,110,162,87,35,24,97,50,54,49,59,112,121
FUN_036840,0,9,0,0,0,0,0,0,0,4,0,0
FUN_036843,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036842,0,0,0,1,0,0,0,0,0,1,0,0
FUN_036849,6,0,0,0,0,2,4,0,0,0,0,3
FUN_036848,7,5,3,2,1,6,0,2,5,4,6,14
FUN_020751,3,6,11,0,0,7,0,2,3,5,4,4
FUN_025299,73,53,144,48,22,57,29,107,57,53,61,69
FUN_028594,4,0,0,0,0,4,0,1,4,0,1,5
FUN_028595,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028596,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028597,0,0,0,0,0,0,2,5,2,3,0,0
FUN_028590,0,0,2,1,0,0,0,0,0,0,4,0
FUN_028591,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028592,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028593,0,3,0,0,0,0,0,0,0,0,0,0
FUN_028598,1,1,0,1,1,1,1,2,3,1,1,0
FUN_028599,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010968,14,33,14,0,25,10,14,0,0,0,13,13
FUN_010969,0,0,2,0,0,0,0,0,3,0,0,0
FUN_010966,7,18,23,14,0,11,7,9,31,11,32,18
FUN_010967,0,34,0,1,0,0,0,1,0,0,0,0
FUN_010964,11,15,18,17,6,13,5,14,35,22,6,10
FUN_010965,0,0,0,0,0,0,0,0,2,4,0,0
FUN_010962,31,35,73,35,0,44,26,79,105,86,42,31
FUN_010963,9,31,26,13,4,10,17,16,35,28,18,42
FUN_010960,44,39,49,61,55,36,55,61,98,97,37,45
FUN_010961,94,118,123,129,85,134,74,143,136,110,106,126
FUN_042408,0,0,2,0,0,2,0,0,1,1,0,2
FUN_042409,2,1,0,0,0,1,0,1,0,1,2,2
FUN_022083,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042402,0,19,16,3,0,12,0,0,0,0,10,9
FUN_042403,0,3,10,2,0,0,0,2,0,8,0,7
FUN_042400,0,0,0,0,0,0,0,0,0,1,0,0
FUN_042401,0,1,0,0,0,0,0,0,0,0,0,0
FUN_042406,0,0,0,0,0,0,0,7,0,0,0,4
FUN_042407,0,0,0,0,0,0,0,3,1,1,5,1
FUN_042404,0,10,0,0,0,0,0,0,0,2,0,0
FUN_042405,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041669,27,48,38,13,9,33,0,76,51,53,20,20
FUN_011843,0,7,6,22,5,32,14,220,148,299,14,16
FUN_041667,28,50,38,0,0,16,0,18,30,0,0,9
FUN_041666,17,16,23,0,0,22,9,13,31,10,8,20
FUN_041665,120,79,108,63,30,55,53,71,73,96,48,80
FUN_041664,0,4,0,0,0,0,0,3,0,0,0,0
FUN_041663,0,2,0,0,0,0,0,0,0,8,0,0
FUN_041662,54,53,55,12,0,36,4,42,54,34,32,56
FUN_041661,0,0,15,10,6,7,0,0,0,0,7,3
FUN_041660,0,17,7,12,4,0,4,10,25,7,0,6
FUN_022761,5,0,3,0,0,0,0,0,0,3,0,4
FUN_022760,18,8,32,44,21,24,11,28,64,29,9,22
FUN_022763,9,0,7,0,0,5,0,0,0,2,0,0
FUN_022762,3,0,7,0,0,0,0,0,0,0,0,5
FUN_022765,0,4,3,6,0,2,0,4,4,0,1,1
FUN_009121,0,11,0,0,0,13,0,0,0,0,0,0
FUN_009122,4,0,0,0,0,8,0,0,0,0,0,9
FUN_009123,0,0,0,0,0,0,0,0,0,0,0,0
FUN_022769,6,8,6,1,5,11,6,4,10,4,7,4
FUN_022768,244,434,327,250,32,354,66,395,322,329,264,290
FUN_011845,23,40,41,20,7,15,21,43,44,38,36,31
FUN_009128,0,0,0,0,0,0,0,0,0,0,0,4
FUN_009129,0,0,0,0,0,0,2,0,0,0,0,6
FUN_029885,33,0,0,0,0,0,0,0,0,0,6,0
FUN_029884,0,7,0,0,0,7,0,9,3,10,0,32
FUN_029887,0,2,0,0,0,3,0,0,0,2,1,3
FUN_029886,0,5,22,0,0,0,0,0,0,0,7,0
FUN_029881,61,69,69,0,9,27,0,6,0,14,59,81
FUN_029880,11,17,27,0,0,15,0,8,0,12,0,0
FUN_029883,0,0,0,0,0,0,0,0,0,0,0,0
FUN_029882,0,0,6,12,0,10,0,10,10,7,0,9
FUN_029889,76,25,25,0,0,36,0,6,4,7,60,81
FUN_029888,0,0,12,0,0,5,0,0,0,0,0,7
FUN_019175,0,3,0,0,0,0,0,0,0,0,0,0
FUN_014607,28,54,18,14,0,27,0,7,14,22,24,28
FUN_014606,9,37,17,62,5,25,13,31,37,66,15,17
FUN_014605,85,89,86,97,92,113,119,108,110,59,85,89
FUN_013652,31,66,22,0,0,9,0,0,0,0,58,129
FUN_040138,39,61,54,64,38,42,53,90,109,48,45,35
FUN_040139,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040134,1,15,5,3,0,1,0,6,4,2,4,14
FUN_013655,1,2,0,2,0,0,0,0,2,0,0,0
FUN_040136,2,2,0,0,0,0,4,4,0,0,0,6
FUN_040137,37,26,59,50,10,38,15,73,53,40,24,37
FUN_040130,0,0,0,3,0,0,0,0,0,0,0,0
FUN_040131,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040132,0,0,0,0,0,0,0,0,0,13,0,0
FUN_014602,7,8,7,3,0,10,0,0,0,0,5,0
FUN_014601,95,42,60,62,10,81,14,22,54,79,84,110
FUN_013656,16,6,20,3,3,16,0,3,0,2,0,9
FUN_019954,0,1,1,1,0,0,0,0,0,0,1,1
FUN_019955,1,1,1,1,1,0,0,0,0,1,1,1
FUN_019956,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019957,0,0,0,0,0,0,0,0,0,0,1,0
FUN_019950,1,0,0,0,0,0,0,0,0,0,0,0
FUN_019951,1,1,1,1,0,0,0,0,0,1,1,0
FUN_019952,0,1,0,0,0,0,0,0,0,0,0,0
FUN_019953,0,1,0,1,0,0,0,0,0,0,0,0
FUN_019958,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019959,1,0,0,1,0,0,0,0,0,0,0,0
FUN_015259,26,29,42,73,82,40,56,92,80,65,34,20
FUN_015258,0,22,23,6,0,7,8,0,8,28,6,17
FUN_015253,10,7,0,366,48,0,129,2303,1083,1152,5,0
FUN_015252,0,0,0,0,0,0,0,0,0,5,0,2
FUN_015251,5,0,0,35,4,6,12,244,97,165,5,0
FUN_015250,0,0,8,0,0,3,0,0,0,0,0,7
FUN_015257,32,9,17,6,0,29,6,25,7,0,19,21
FUN_015256,402,421,531,1068,848,277,737,944,1147,1265,300,522
FUN_015255,39,45,33,837,144,34,276,1311,1478,1851,34,37
FUN_015254,3,5,3,0,3,2,0,11,0,6,0,6
FUN_002522,0,0,0,1,1,0,0,0,1,3,0,0
FUN_024358,3,8,2,5,2,4,3,2,2,3,3,6
FUN_024359,16,27,13,16,3,15,4,14,17,17,12,7
FUN_024356,36,40,22,14,15,14,0,6,8,21,18,20
FUN_024357,51,73,59,4,2,52,7,20,47,17,27,31
FUN_024354,37,12,13,14,7,20,0,20,9,9,13,17
FUN_024355,8,6,0,36,0,0,5,13,25,105,0,3
FUN_024352,0,0,0,14,0,0,6,0,0,0,2,0
FUN_024353,26,42,14,50,27,12,30,49,54,103,22,29
FUN_024350,196,190,149,223,167,145,191,501,597,777,113,155
FUN_024351,17,13,6,10,18,18,6,7,4,4,18,0
FUN_038478,29,13,28,125,70,26,52,43,56,78,21,35
FUN_038479,10,6,16,166,32,15,21,29,42,43,17,18
FUN_038476,34,33,34,20,7,20,16,21,53,48,17,21
FUN_038477,13,51,53,28,26,62,18,64,87,91,43,28
FUN_038474,297,331,294,130,169,249,100,307,349,279,288,280
FUN_038475,39,110,90,309,71,70,120,113,122,210,55,63
FUN_038472,21,36,28,16,0,35,0,19,14,13,0,17
FUN_038473,18,42,51,21,36,20,19,18,43,23,8,24
FUN_038470,0,0,2,0,0,0,0,0,0,0,0,0
FUN_038471,0,4,0,0,0,0,0,0,0,0,0,0
FUN_028868,0,0,0,4,0,0,0,0,0,7,0,0
FUN_028869,10,3,4,0,1,9,0,10,11,5,5,6
FUN_028864,0,0,0,7,0,2,0,4,4,0,0,0
FUN_028865,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028866,0,9,0,0,0,5,0,0,0,0,0,5
FUN_028867,0,0,0,0,0,0,0,0,0,0,0,9
FUN_028860,0,0,0,0,0,0,0,0,0,0,0,3
FUN_028861,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028862,0,0,3,0,0,1,0,0,0,0,0,1
FUN_028863,13,0,0,0,0,0,0,0,0,0,0,0
FUN_002766,3,0,0,0,0,0,0,0,0,0,0,0
FUN_015929,2,6,3,0,0,3,0,5,4,13,13,5
FUN_015928,2,2,0,0,0,0,0,0,0,0,2,0
FUN_015921,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015920,0,0,0,0,0,0,0,7,0,0,0,5
FUN_015923,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015922,0,0,0,0,0,0,0,0,2,0,0,0
FUN_015925,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015924,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042940,49,38,10,8,10,100,0,0,9,7,0,4
FUN_015926,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043951,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043950,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014620,23,25,14,0,9,25,0,33,39,32,0,42
FUN_014311,4,0,0,0,0,0,0,0,0,0,0,0
FUN_014310,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044033,29066,24516,23930,24459,33773,29877,27078,39321,29780,31708,28630,30295
FUN_014312,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043959,0,0,0,0,0,0,0,0,0,0,0,0
FUN_030240,0,0,0,0,0,0,0,0,0,0,3,0
FUN_044035,3866,3493,3794,1531,4027,3354,3642,3239,2538,2245,3242,3983
FUN_043958,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044034,14585,12234,11341,12810,19238,20969,16972,19994,20391,13744,18505,15657
FUN_019541,0,0,0,0,0,0,0,0,3,0,0,0
FUN_027078,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027079,1,0,3,0,0,0,0,0,0,2,6,0
FUN_027076,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027077,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027074,8,0,0,0,0,0,0,5,0,0,0,0
FUN_027075,13,7,12,22,0,0,0,0,0,26,6,4
FUN_027072,3,0,4,0,0,4,0,0,0,0,0,4
FUN_027073,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027070,1,0,0,1,0,0,1,0,0,0,0,0
FUN_027071,51,41,38,115,20,41,14,72,70,127,55,44
FUN_044039,16228,18172,15383,8744,22217,18796,19529,17028,13281,11661,14724,21129
FUN_014318,0,0,0,0,0,0,0,0,0,0,0,0
FUN_030246,0,0,0,1,0,0,0,0,0,0,0,0
FUN_026283,70,137,201,47,16,22,48,19,27,49,134,83
FUN_017273,0,0,0,0,0,0,8,0,0,0,9,0
FUN_017272,5,0,0,0,0,0,0,4,0,0,0,4
FUN_017271,0,0,0,0,0,2,0,0,0,0,4,0
FUN_017270,3,3,0,0,0,0,0,5,6,11,0,0
FUN_042947,11,6,5,0,0,17,7,4,3,0,0,0
FUN_017276,0,10,0,0,0,0,4,0,0,0,0,0
FUN_017275,11,9,0,0,0,0,0,0,0,0,0,0
FUN_017274,0,0,0,0,0,0,0,0,0,0,0,0
FUN_017279,0,0,2,0,0,0,0,0,3,0,0,5
FUN_017278,6,6,0,0,0,0,0,10,0,0,0,0
FUN_033400,0,0,1,0,0,0,0,0,0,0,0,1
FUN_033401,0,0,1,0,0,1,0,1,0,0,0,1
FUN_001151,19,20,27,68,38,9,34,45,50,82,26,26
FUN_001150,16,24,34,1,6,15,8,26,21,29,28,34
FUN_001153,0,6,11,17,4,7,6,6,18,10,0,8
FUN_001152,28,15,11,30,4,21,8,0,22,30,14,4
FUN_038995,0,8,6,0,0,18,0,3,0,4,0,11
FUN_009520,0,0,9,0,0,9,0,0,0,0,0,3
FUN_038997,0,0,0,0,0,0,0,0,0,0,0,0
FUN_038996,0,12,0,3,0,9,0,0,0,0,12,21
FUN_038991,0,0,0,0,0,0,0,17,0,11,0,5
FUN_038990,0,0,0,0,0,0,0,0,2,7,0,0
FUN_038993,0,0,0,0,0,0,0,1,0,0,0,0
FUN_025952,30,0,17,10,0,12,0,6,37,36,6,0
FUN_038999,0,5,0,0,0,0,0,0,2,0,0,0
FUN_038998,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025950,117,131,146,79,81,120,42,158,222,168,92,93
FUN_029984,0,0,0,0,0,0,0,0,0,1,0,0
FUN_025957,10,5,2,7,0,32,0,4,8,0,3,13
FUN_009525,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018140,10,10,10,0,2,8,0,11,7,6,27,10
FUN_018141,0,0,0,0,0,0,0,0,8,6,0,0
FUN_018142,0,0,2,0,0,0,1,0,0,0,0,1
FUN_018143,0,0,1,1,0,0,1,0,2,2,0,0
FUN_018144,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027929,14,24,0,21,0,5,0,27,24,30,19,0
FUN_018146,10,4,7,2,7,7,0,11,8,8,8,2
FUN_018147,8,0,4,3,0,12,0,15,8,10,25,5
FUN_018148,20,13,21,0,0,11,0,12,0,0,11,5
FUN_018149,0,0,10,0,4,7,0,8,5,10,12,0
FUN_027926,4,0,0,6,0,4,0,5,4,0,12,5
FUN_027927,13,0,12,119,66,14,41,103,57,61,13,2
FUN_027920,0,15,0,0,0,10,0,0,0,0,0,0
FUN_027921,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027922,9,14,0,0,0,12,0,0,0,0,0,0
FUN_027923,28,12,15,12,0,10,0,18,20,19,18,22
FUN_029985,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002230,0,2,1,0,0,0,0,0,0,0,0,0
FUN_025566,9,0,8,0,0,9,2,0,3,0,26,0
FUN_025567,9,0,8,0,0,14,0,0,0,0,10,0
FUN_025564,194,216,220,342,221,212,169,501,530,419,118,150
FUN_025565,15,4,7,14,13,3,0,15,13,11,0,3
FUN_025562,8,0,0,0,0,0,0,1,0,0,0,0
FUN_025563,0,8,0,5,0,6,7,2,0,0,2,5
FUN_025560,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025561,28,9,36,14,18,15,7,26,13,32,18,28
FUN_025568,3,0,0,0,0,0,0,0,0,0,0,0
FUN_025569,18,0,38,0,0,30,0,8,0,0,32,20
FUN_027880,6,0,0,0,0,0,0,0,0,0,0,10
FUN_027328,5,0,0,0,0,0,0,0,0,0,0,0
FUN_022942,62,56,57,2733,1079,60,955,564,670,704,59,82
FUN_027322,0,0,0,0,0,0,0,0,0,0,1,0
FUN_027323,0,0,0,0,0,0,0,0,0,0,0,0
FUN_029981,2,0,0,5,0,2,0,9,15,1,0,0
FUN_019231,0,4,3,0,0,4,0,3,0,0,0,2
FUN_019230,0,6,0,0,0,0,2,0,1,0,2,0
FUN_019233,6,4,4,0,0,0,0,0,1,0,2,0
FUN_019232,2,0,5,0,2,0,0,1,0,0,0,0
FUN_019235,0,0,2,0,1,0,0,0,0,2,0,0
FUN_019234,12,10,0,0,0,0,0,0,0,0,4,9
FUN_019237,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019236,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019239,0,0,0,0,0,1,0,1,0,0,0,0
FUN_019238,3,12,8,0,1,3,0,1,2,3,1,2
FUN_023502,36,13,60,157,28,46,53,38,59,75,25,42
FUN_023503,8,24,31,22,32,32,11,43,21,0,8,28
FUN_029982,0,0,0,0,0,0,0,6,0,0,0,0
FUN_023500,9,11,13,0,2,10,0,8,9,0,12,0
FUN_035804,4,26,13,13,14,31,0,11,10,17,0,8
FUN_026753,0,0,0,0,6,0,0,0,0,0,0,0
FUN_026754,0,0,0,0,0,0,0,3,0,0,0,0
FUN_026755,0,3,0,0,0,0,0,0,0,0,0,0
FUN_005920,28,16,10,0,0,4,0,0,0,0,6,17
FUN_005921,0,89,21,0,0,34,0,0,0,0,19,0
FUN_005922,0,6,2,0,0,0,0,0,0,0,1,0
FUN_005923,131,178,221,23,22,176,0,47,31,24,107,183
FUN_005924,0,6,0,0,0,0,0,0,5,0,0,0
FUN_005925,0,9,6,0,0,8,0,4,0,8,0,4
FUN_005926,0,4,0,0,0,0,0,0,0,0,0,0
FUN_005927,6,8,0,0,0,6,0,0,0,0,0,4
FUN_005928,0,6,0,0,0,0,0,6,0,3,4,0
FUN_005929,0,11,0,0,0,0,0,0,0,0,0,0
FUN_026757,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033218,2,1,1,0,0,1,0,4,1,3,0,0
FUN_021609,32,35,7,0,0,35,0,4,0,0,19,12
FUN_015558,3,0,0,0,0,2,0,4,3,0,0,0
FUN_015559,6,1,0,1,0,5,0,1,0,1,3,1
FUN_022457,0,0,0,0,0,0,0,0,0,0,0,0
FUN_022456,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015556,0,0,0,0,0,0,0,0,0,0,0,0
FUN_035668,25,9,7,12,4,6,13,27,14,6,7,13
FUN_035669,20,16,30,47,0,33,0,28,17,42,8,10
FUN_015557,0,0,0,4,0,0,0,0,3,0,0,0
FUN_035660,5,12,4,0,3,17,1,0,0,0,9,8
FUN_035661,4,0,0,0,0,0,0,2,0,0,17,0
FUN_035662,23,35,35,17,10,17,5,25,6,12,31,15
FUN_035663,168,151,176,516,172,156,145,307,250,362,87,121
FUN_035664,6,23,17,28,19,15,6,0,0,10,7,13
FUN_035665,112,111,139,161,90,91,76,55,52,46,69,93
FUN_035666,21,26,37,49,32,8,10,110,76,143,24,22
FUN_035667,55,114,90,41,14,77,17,107,80,147,87,94
FUN_015552,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025482,0,4,0,0,0,0,0,0,0,0,0,0
FUN_020006,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020007,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020004,0,0,0,0,0,0,0,0,0,0,1,0
FUN_020005,1,0,0,1,1,1,0,0,0,1,1,0
FUN_020002,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020003,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020000,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020001,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020008,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020009,0,0,0,0,0,0,0,0,0,0,1,0
FUN_016174,4,0,1,3,0,4,0,2,4,4,1,3
FUN_011547,1,0,3,2,0,0,1,0,0,0,0,0
FUN_008342,46,12,137,0,0,27,24,32,36,16,0,62
FUN_039483,0,0,0,0,0,0,0,0,0,0,0,0
FUN_001713,4,0,0,0,0,0,0,0,0,0,0,0
FUN_001712,0,0,0,0,0,0,0,0,0,0,1,0
FUN_001711,0,0,0,0,3,0,3,5,0,0,0,0
FUN_001710,0,0,1,0,0,0,0,0,0,0,0,0
FUN_001717,0,0,9,158,60,0,27,152,99,164,0,0
FUN_001716,6,0,0,89,41,0,56,113,87,111,0,0
FUN_001715,8,12,0,0,7,8,0,0,4,11,8,16
FUN_001714,3,0,0,0,0,0,0,0,0,0,0,0
FUN_001719,0,0,0,8,3,0,0,11,11,14,0,0
FUN_001718,0,1,0,77,15,5,18,58,59,113,0,1
FUN_007386,0,0,1,0,0,0,0,0,0,1,0,0
FUN_007387,1,0,0,0,0,0,1,0,0,0,0,1
FUN_007384,0,0,0,1,0,0,0,0,1,0,1,0
FUN_007385,2,1,1,1,0,1,0,0,1,1,1,1
FUN_007382,0,0,0,0,0,0,0,0,1,1,0,0
FUN_007383,0,0,0,0,0,0,0,0,0,0,1,0
FUN_007380,0,1,0,0,0,0,0,0,0,0,0,1
FUN_007381,0,0,0,0,0,0,0,0,0,0,0,1
FUN_007388,0,0,0,0,0,0,0,0,0,0,0,1
FUN_007389,2,1,1,1,0,1,1,0,1,1,1,0
FUN_043827,0,0,0,0,0,0,0,11,0,0,0,0
FUN_043826,0,0,0,0,0,3,0,0,0,0,0,0
FUN_043825,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043824,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043823,0,0,0,0,0,0,0,0,0,0,4,0
FUN_043822,0,0,0,5,0,0,0,0,0,0,0,0
FUN_043821,3,3,0,0,0,6,0,0,0,0,0,0
FUN_043820,1,0,0,0,0,0,0,0,0,4,0,0
FUN_043829,0,0,0,1,0,0,0,8,3,4,0,0
FUN_043828,5,2,1,0,0,0,0,0,3,4,0,0
FUN_036319,0,0,0,0,0,0,0,3,0,0,0,0
FUN_036318,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041753,21,17,23,87,22,10,48,26,0,13,8,28
FUN_036311,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036310,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036313,1,0,1,0,0,0,0,1,0,3,1,0
FUN_036312,5,0,0,0,0,0,0,0,0,0,0,0
FUN_036315,0,0,0,0,0,0,0,0,0,0,1,0
FUN_036314,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036317,6,0,0,2,0,5,0,0,0,0,0,0
FUN_036316,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007658,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007659,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007650,1,0,1,0,0,0,3,0,2,0,2,3
FUN_007651,6,8,4,0,0,9,0,4,21,4,0,8
FUN_007652,4,0,0,0,0,0,0,0,0,0,0,0
FUN_007653,10,13,0,6,0,0,0,0,0,0,11,0
FUN_007654,8,0,0,0,0,5,0,0,0,0,0,0
FUN_004998,2,0,0,0,0,0,2,0,0,0,0,0
FUN_007656,0,0,0,0,0,0,0,0,0,0,0,4
FUN_007657,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042702,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041752,19,23,24,4,20,33,4,8,5,12,7,21
FUN_000390,74,98,93,52,55,89,31,92,78,96,54,73
FUN_000391,19,26,24,483,1142,23,437,84,67,210,5,30
FUN_000392,16,15,20,499,393,20,243,110,99,181,36,8
FUN_000393,411,351,429,831,1007,402,903,834,736,703,256,422
FUN_000394,28,27,29,28,68,44,16,95,72,28,35,20
FUN_000395,38,25,21,95,125,23,89,24,31,24,27,21
FUN_000396,84,107,136,99,90,107,86,180,191,150,72,133
FUN_000397,101,160,102,120,53,75,58,96,60,84,68,113
FUN_000398,69,54,68,94,25,47,25,68,110,83,64,88
FUN_000399,128,150,173,157,135,62,57,204,300,381,127,189
FUN_004992,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041751,47,42,46,29,14,41,18,5,15,25,31,31
FUN_033368,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004993,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033363,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033362,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033361,0,0,0,0,0,0,1,0,0,0,0,0
FUN_033360,0,0,0,0,1,0,0,0,0,0,1,1
FUN_033367,0,0,0,0,0,0,1,0,0,0,0,0
FUN_033366,0,0,0,0,0,0,1,0,0,0,0,0
FUN_033365,0,0,1,1,0,0,0,1,0,0,1,0
FUN_033364,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016925,4,0,1,2,1,1,0,0,0,1,2,3
FUN_005387,112,79,61,270,204,104,220,138,160,103,44,43
FUN_005068,0,0,0,0,0,6,0,0,0,0,0,0
FUN_016814,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016815,4,5,14,0,0,12,10,0,0,0,19,3
FUN_016816,0,0,5,0,0,0,5,0,0,0,6,0
